Date,Adj Close,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI,MACD,MACD_Signal,MACD_Hist
2014-03-14,67.88862609863281,92.80999755859376,93.44000244140624,92.45999908447266,92.87999725341795,7337800,67.46780509948731,66.98844741821289,67.52724558280904,66.99560955977982,55.95727074640893,0.48343726127443176,0.4287238897990015,0.05471337147543026
2014-03-17,68.70789337158203,93.93000030517578,94.18000030517578,93.18000030517578,93.26000213623048,5872600,67.5348346710205,67.04038818359375,67.63968822935885,67.06275794455638,62.551077937806355,0.5167654975703186,0.44633221135326495,0.07043328621705369
2014-03-18,68.7152099609375,93.94000244140624,94.23999786376952,93.4800033569336,93.9000015258789,5891900,67.62365531921387,67.08056457519531,67.74211887046158,67.12755998441446,62.60492278063084,0.5375719576644542,0.46458016061550284,0.07299179704895137
2014-03-19,68.45919036865234,93.58999633789062,94.36000061035156,92.91999816894533,93.88999938964844,5937600,67.71892013549805,67.10864837646484,67.8104113940988,67.17978078379633,59.387211797077285,0.5273239237933609,0.4771289132510744,0.05019501054228648
2014-03-20,68.84685516357422,94.12000274658205,94.19000244140624,92.95999908447266,93.5199966430664,5727400,67.80669822692872,67.11601638793945,67.90912032452502,67.24515624966999,62.52783060191214,0.5442102749275222,0.490545185586364,0.053665089341158156
2014-03-21,70.17084503173828,95.93000030517578,95.93000030517578,93.87999725341795,94.7699966430664,23988800,67.96799011230469,67.15175231933594,68.12452267759295,67.35988914308444,70.82568888267855,0.6568559209981117,0.5238073326687136,0.13304858832939814
2014-03-24,69.63684844970703,95.1999969482422,95.43000030517578,94.54000091552734,95.3000030517578,13944100,68.1175765991211,67.16852890014648,68.26855370350857,67.44918166491279,64.61122521320732,0.6950275013073508,0.558051366396441,0.13697613491090976
2014-03-25,71.23146057128906,97.37999725341795,97.6999969482422,95.6999969482422,95.6999969482422,14167300,68.34689369201661,67.21705291748047,68.55073530996386,67.59750632790794,72.39935727552934,0.844218994139581,0.6152848919450691,0.22893410219451193
2014-03-26,70.9900894165039,97.0500030517578,98.47000122070312,97.0500030517578,97.51000213623048,11215100,68.56414222717285,67.26423538208007,68.78305474868195,67.73054880197053,69.89203332969566,0.932231507582074,0.67867421507247,0.2535572925096039
2014-03-27,71.15834045410156,97.27999877929688,97.6999969482422,96.26000213623048,97.08000183105467,8694600,68.78066024780273,67.31158706665039,69.00927243491239,67.86497200401487,70.6549338117506,1.0039851948159537,0.7437364110211668,0.2602487837947869
2014-03-28,71.275390625,97.44000244140624,98.22000122070312,96.95999908447266,97.51000213623048,8816000,68.97523422241211,67.36011795043946,69.22509321492073,67.99871391072017,71.20163902464165,1.0580983799874986,0.8066088048144332,0.25148957517306536
2014-03-31,71.85323333740234,98.2300033569336,98.5999984741211,97.61000061035156,98.0,7545700,69.21918296813965,67.42252975463867,69.4753922742047,68.14987153529594,73.79696545455663,1.1345323638891784,0.8721935166293823,0.26233884725979617
2014-04-01,71.64111328125,97.94000244140624,98.68000030517578,97.37000274658205,98.30999755859376,7068500,69.38742408752441,67.47459838867188,69.68165141773282,68.28678297631375,71.25823800937033,1.1645661375220442,0.9306680408079147,0.23389809671412953
2014-04-02,71.85323333740234,98.2300033569336,98.38999938964844,97.37000274658205,98.01000213623048,7995600,69.593701171875,67.54587051391601,69.88846874341563,68.4266437747878,72.28501675567603,1.1917467209158303,0.9828837768294979,0.20886294408633244
2014-04-03,71.87516784667969,98.26000213623048,98.33999633789062,97.52999877929688,97.97000122070312,5471200,69.79010276794433,67.61336929321288,70.07767818182174,68.56188001290121,72.39483755862126,1.2012106519967176,1.026549151862942,0.17466150013377568
2014-04-04,71.9922103881836,98.41999816894533,99.37999725341795,98.31999969482422,98.62000274658205,10309700,69.97662887573242,67.70615844726562,70.26001458242763,68.6964027727162,73.00942361002913,1.2042731294934867,1.062093947389051,0.1421791821044358
2014-04-07,71.60453796386719,97.88999938964844,99.36000061035156,97.83000183105467,98.38999938964844,11409200,70.13901748657227,67.82213241577148,70.38806442827901,68.81044729001624,67.6380045079823,1.1620231605840132,1.0820797900280434,0.07994337055596978
2014-04-08,71.72887420654297,98.05999755859376,98.7300033569336,97.5,98.02999877929688,9601800,70.30616073608398,67.95032470703126,70.51576059763748,68.92489540438984,68.43998683675295,1.125597464579684,1.0907833249383716,0.034814139641312414
2014-04-09,72.37992858886719,98.9499969482422,99.0,97.77999877929688,98.41999816894533,8921300,70.50183181762695,68.0892138671875,70.69330040632602,69.06038690182032,72.30956403709547,1.1361674544531155,1.0998601508413204,0.03630730361179513
2014-04-10,70.6170425415039,96.54000091552734,98.93000030517578,96.5199966430664,98.86000061035156,9667800,70.6313045501709,68.21027557373047,70.68603775253344,69.1214322210236,53.26535871924339,0.9908719218924631,1.0780625050515489,-0.08719058315908579
2014-04-11,70.85842895507812,96.87000274658205,97.1999969482422,96.0500030517578,96.1999969482422,8710700,70.77979469299316,68.32744979858398,70.7024559622996,69.18954974000613,55.01251629963126,0.8850002992096222,1.0394500638831636,-0.15444976467354143
2014-04-14,71.05593872070312,97.13999938964844,97.36000061035156,96.25,97.27999877929688,8617200,70.89719696044922,68.46353546142578,70.73612098690946,69.26274146473935,56.447243220108284,0.8077227379642835,0.9931045986993877,-0.1853818607351042
