Date,Adj Close,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI,MACD,MACD_Signal,MACD_Hist
2014-03-14,0.0,0.0,0.0,0.0,0.0,0.10133431199281587,0.0,0.0,0.0,0.0,0.43208112308303925,0.487710751707121,0.4767007464541184,0.5287112025247943
2014-03-17,0.0009737108261085731,0.0011459955200630728,0.0008666916367508076,0.000918975290405688,0.0008144118487777713,0.06691037474730493,0.0001011623289010194,6.697667702858234e-05,8.960223688096736e-05,9.210585926265613e-05,0.4954295227316827,0.4873066958766662,0.4759570772968318,0.5294259334973741
2014-03-18,0.005146669569672246,0.006057426303900895,0.005649542762885429,0.0023302466993117,0.001987154472389341,0.2903087082924989,0.0004046512594447771,0.00023432059171399344,0.0005795750336065886,0.00035226831007256765,0.6861248794361087,0.492028393003044,0.4764774971022669,0.5429896852982528
2014-03-19,0.0043677034390052355,0.005140629887850454,0.004526048161894697,0.0045948388922422145,0.0059289172649471256,0.14439806291030916,0.0006554190189294734,0.0004300373252315304,0.0009465536325891227,0.0005701829400857755,0.6297124982793739,0.4945636554824243,0.4774927104137193,0.5482988498477599
2014-03-20,0.0073166240567103386,0.00861137880497835,0.008057015449957933,0.005677912888814668,0.005212230861402323,0.26573577834182827,0.0010230265064212068,0.0006706565621030641,0.0015675437078898485,0.0009008655905746732,0.7263525353163162,0.4999857169304967,0.4795856756365853,0.5598631937036389
2014-03-21,0.0068436374111473935,0.0080547434877946,0.008987895582729388,0.00820506050762626,0.010000976508835996,0.37569145162811485,0.0013336392891056953,0.000938555306998351,0.0020830443769634666,0.0011991224096297298,0.693597028707955,0.5033589338343885,0.48205686613717263,0.5639215740416694
2014-03-24,0.007789509493479743,0.009168001631747733,0.0080249089569083,0.007712764389125937,0.008763067019150972,0.19822365102861758,0.0017340160428819668,0.0012390813183968952,0.002642134815458261,0.0015245944879896667,0.7223922510349107,0.5068502073311864,0.48485852408420266,0.5674675099322636
2014-03-25,0.007344393219440984,0.008644116181088277,0.009148403557899032,0.008040961801459495,0.009805513191431442,0.1833320690036946,0.002132967961435417,0.00150135829175152,0.0031043620414130946,0.001818991611833437,0.6899691497132313,0.5086670759101929,0.48752902953531563,0.5660602356381705
2014-03-26,0.0058143186785319795,0.0068432607250972916,0.008249605428098578,0.006859431085172674,0.009219135666156342,0.1771013158596143,0.002463526169425495,0.0017924636845020464,0.0033726371335850436,0.002038899027248353,0.5852613490006434,0.5078042514481621,0.4894616182626851,0.5581423441085872
2014-03-27,0.0046180813431520445,0.005435316234497292,0.005874239234075734,0.006006110301148226,0.006808483552859762,0.14322941227124178,0.0026772504809305514,0.0020132928861126553,0.0034981441018468173,0.0022009714069708974,0.5121465712630207,0.505266292212379,0.49040817475205706,0.547562157952174
