Date,Adj Close,Close,High,Low,Open,Volume
2014-02-21,16.423959732055664,18.758928298950195,19.091785430908203,18.735713958740234,19.028213500976562,278784800
2014-02-24,16.49588394165039,18.8410701751709,18.92571449279785,18.65785789489746,18.683929443359375,288909600
2014-02-25,16.324216842651367,18.645000457763672,18.9132137298584,18.60714340209961,18.906429290771484,231952000
2014-02-26,16.176931381225586,18.47678565979004,18.75,18.41428565979004,18.70035743713379,276217200
2014-02-27,16.499631881713867,18.84535789489746,18.885000228881836,18.430356979370117,18.46928596496582,301882000
2014-02-28,16.45491600036621,18.794286727905273,19.02678680419922,18.64714241027832,18.895713806152344,371968800
2014-03-03,16.5024471282959,18.84857177734375,18.951786041259766,18.671785354614258,18.693571090698242,238781200
2014-03-04,16.611265182495117,18.972856521606445,19.022857666015625,18.848928451538086,18.96428680419922,259140000
2014-03-05,16.646286010742188,19.01285743713379,19.09821319580078,18.897499084472656,18.961429595947266,200062800
2014-03-06,16.5959415435791,18.95535659790039,19.087142944335938,18.860713958740234,19.028213500976562,185488800
2014-03-07,16.58624267578125,18.944286346435547,18.999286651611328,18.787500381469727,18.967500686645508,220729600
2014-03-10,16.60126304626465,18.961429595947266,19.047500610351562,18.869285583496094,18.8700008392334,178584000
2014-03-11,16.76291275024414,19.14607048034668,19.240713119506836,19.02107048034668,19.123214721679688,279224400
2014-03-12,16.7791805267334,19.164642333984375,19.191070556640625,19.0,19.089643478393555,199326400
2014-03-13,16.592817306518555,18.951786041259766,19.273571014404297,18.898571014404297,19.194286346435547,257742800
2014-03-14,16.406452178955078,18.738929748535156,18.960357666015625,18.678571701049805,18.885356903076172,237199200
2014-03-17,16.47054672241211,18.812143325805664,18.927499771118164,18.780357360839844,18.8464298248291,199544800
2014-03-18,16.616262435913086,18.97857093811035,18.99892807006836,18.757143020629883,18.782142639160156,209647200
2014-03-19,16.611888885498047,18.97357177734375,19.15142822265625,18.89285659790039,19.009286880493164,224756000
2014-03-20,16.53183937072754,18.882143020629883,19.023929595947266,18.83392906188965,18.92464256286621,208398400
2014-03-21,16.6622257232666,19.031070709228516,19.0625,18.797500610351562,18.997499465942383,374046400
2014-03-24,16.85984992980957,19.256786346435547,19.303571701049805,19.109285354614258,19.229286193847656,355700800
2014-03-25,17.04120635986328,19.46392822265625,19.491071701049805,19.27107048034668,19.33928680419922,282293200
2014-03-26,16.878297805786133,19.277856826782227,19.60714340209961,19.2450008392334,19.518571853637695,299768000
2014-03-27,16.805757522583008,19.19499969482422,19.33928680419922,19.11142921447754,19.286428451538086,222031600
2014-03-28,16.786991119384766,19.17357063293457,19.24785614013672,19.08035659790039,19.2257137298584,200564000
2014-03-31,16.78324317932129,19.169286727905273,19.31464385986328,19.140356063842773,19.258214950561523,168669200
2014-04-01,16.936771392822266,19.344642639160156,19.352500915527344,19.17035675048828,19.205713272094727,200760000
2014-04-02,16.964906692504883,19.376785278320312,19.40999984741211,19.295000076293945,19.37071418762207,180420800
2014-04-03,16.847335815429688,19.24250030517578,19.375,19.20142936706543,19.335357666015625,162344000
2014-04-04,16.629398345947266,18.99357032775879,19.28571319580078,18.94928550720215,19.278928756713867,275251200
2014-04-07,16.368305206298828,18.695356369018555,18.96071434020996,18.63892936706543,18.85785675048828,289850400
2014-04-08,16.367359161376953,18.694286346435547,18.790000915527344,18.524999618530273,18.756786346435547,243888400
2014-04-09,16.58249282836914,18.940000534057617,18.94607162475586,18.643571853637695,18.665714263916016,206169600
2014-04-10,16.368614196777344,18.695714950561523,19.00857162475586,18.684642791748047,18.952856063842773,239652000
2014-04-11,16.247615814208984,18.5575008392334,18.672500610351562,18.46928596496582,18.53571319580078,271717600
2014-04-14,16.312339782714844,18.63142967224121,18.648571014404297,18.471786499023438,18.639286041259766,205674000
2014-04-15,16.196012496948242,18.498571395874023,18.6299991607666,18.26178550720215,18.581071853637695,266490000
2014-04-16,16.22884178161621,18.53607177734375,18.6103572845459,18.36214256286621,18.501785278320312,214765600
2014-04-17,16.414262771606445,18.74785614013672,18.84857177734375,18.542856216430664,18.571428298950195,284334400
2014-04-21,16.60907745361328,18.97035789489746,19.0049991607666,18.71285629272461,18.762142181396484,182548800
2014-04-22,16.62564468383789,18.989286422729492,18.993928909301758,18.803571701049805,18.868213653564453,202563200
2014-04-23,16.408329010009766,18.741071701049805,18.968929290771484,18.730356216430664,18.895000457763672,394940000
2014-04-24,17.753517150878906,20.27750015258789,20.35714340209961,20.026071548461914,20.293214797973633,759911600
2014-04-25,17.8839054107666,20.426429748535156,20.428213119506836,20.141429901123047,20.161785125732422,390275200
2014-04-28,18.57651138305664,21.217500686645508,21.27678680419922,20.448213577270508,20.457143783569336,669485600
2014-04-29,18.521474838256836,21.15464210510254,21.28499984741211,21.05392837524414,21.204999923706055,337377600
2014-04-30,18.45143699645996,21.074642181396484,21.408214569091797,21.064285278320312,21.165714263916016,456640800
2014-05-01,18.49489974975586,21.124286651611328,21.242856979370117,20.941429138183594,21.14285659790039,244048000
2014-05-02,18.529298782348633,21.163570404052734,21.2214298248291,21.061071395874023,21.155000686645508,191514400
2014-05-05,18.79132652282715,21.46285629272461,21.46428680419922,21.071428298950195,21.07642936706543,287067200
2014-05-06,18.58651351928711,21.22892951965332,21.586071014404297,21.22892951965332,21.492856979370117,374564400
2014-05-07,18.521474838256836,21.15464210510254,21.331785202026367,20.9903564453125,21.258928298950195,282864400
2014-05-08,18.488460540771484,20.999643325805664,21.22892951965332,20.94285774230957,21.008928298950195,230297200
2014-05-09,18.411422729492188,20.91214370727539,20.9375,20.726070404052734,20.876428604125977,291597600
2014-05-12,18.640647888183594,21.172500610351562,21.2021427154541,20.97857093811035,20.981786727905273,213208800
2014-05-13,18.669889450073242,21.205713272094727,21.233570098876953,21.0964298248291,21.14285659790039,159737200
2014-05-14,18.67334747314453,21.20964241027832,21.33571434020996,21.13357162475586,21.158214569091797,166404000
2014-05-15,18.514558792114258,21.029285430908203,21.30714225769043,21.001428604125977,21.239286422729492,230846000
2014-05-16,18.787799835205078,21.339643478393555,21.340356826782227,20.907142639160156,21.022499084472656,276256400
2014-05-19,19.010421752929688,21.592500686645508,21.690357208251953,21.333213806152344,21.35178565979004,317755200
2014-05-20,19.014198303222656,21.596786499023438,21.657142639160156,21.45464324951172,21.589643478393555,234836000
2014-05-21,19.06450653076172,21.653928756713867,21.667856216430664,21.50214385986328,21.565357208251953,196859600
2014-05-22,19.094680786132812,21.688213348388672,21.780357360839844,21.575000762939453,21.66428565979004,200760000
2014-05-23,19.310386657714844,21.93321418762207,21.95464324951172,21.659643173217773,21.6875,232209600
2014-05-27,19.6719913482666,22.343929290771484,22.352142333984375,21.986785888671875,21.99571418762207,348866000
2014-05-28,19.621055603027344,22.28607177734375,22.493928909301758,22.277856826782227,22.35785675048828,315481600
2014-05-29,19.97856903076172,22.692142486572266,22.745357513427734,22.42035675048828,22.423213958740234,376474000
2014-05-30,19.903736114501953,22.60714340209961,23.006071090698242,22.46071434020996,22.78499984741211,564020800
2014-06-02,19.766956329345703,22.451786041259766,22.672500610351562,22.23214340209961,22.641429901123047,369350800
2014-06-03,20.046483993530273,22.769285202026367,22.812143325805664,22.4375,22.44499969482422,292709200
2014-06-04,20.2753963470459,23.029285430908203,23.13892936706543,22.71821403503418,22.765714645385742,335482000
2014-06-05,20.35494613647461,23.11964225769043,23.19178581237793,22.95035743713379,23.078571319580078,303805600
2014-06-06,20.29897117614746,23.05607032775879,23.259286880493164,23.016786575317383,23.21071434020996,349938400
2014-06-09,20.623781204223633,23.424999237060547,23.469999313354492,22.9375,23.174999237060547,301660000
2014-06-10,20.744844436645508,23.5625,23.762500762939453,23.392499923706055,23.6825008392334,251108000
2014-06-11,20.65900993347168,23.46500015258789,23.690000534057617,23.36750030517578,23.532499313354492,182724000
2014-06-12,20.313444137573242,23.072500228881836,23.530000686645508,22.975000381469727,23.510000228881836,218996000
2014-06-13,20.09113311767578,22.81999969482422,23.110000610351562,22.719999313354492,23.049999237060547,218100000
2014-06-16,20.293628692626953,23.049999237060547,23.1875,22.862499237060547,22.877500534057617,142244000
2014-06-17,20.267215728759766,23.020000457763672,23.174999237060547,22.950000762939453,23.077499389648438,118904000
2014-06-18,20.289226531982422,23.045000076293945,23.072500228881836,22.837499618530273,23.0674991607666,134056000
2014-06-19,20.218793869018555,22.96500015258789,23.075000762939453,22.834999084472656,23.072500228881836,142112000
2014-06-20,20.00969886779785,22.727500915527344,23.137500762939453,22.725000381469727,22.962499618530273,403592000
2014-06-23,19.992088317871094,22.707500457763672,22.905000686645508,22.649999618530273,22.829999923706055,174776000
2014-06-24,19.871028900146484,22.56999969482422,22.934999465942383,22.547500610351562,22.6875,156144000
2014-06-25,19.88864517211914,22.59000015258789,22.674999237060547,22.412500381469727,22.552499771118164,147476000
2014-06-26,20.00749397277832,22.725000381469727,22.762500762939453,22.450000762939453,22.592500686645508,130516000
2014-06-27,20.24521255493164,22.9950008392334,23.0,22.6924991607666,22.704999923706055,256116000
2014-06-30,20.454301834106445,23.232500076293945,23.4325008392334,23.022499084472656,23.024999618530273,197929200
2014-07-01,20.584165573120117,23.3799991607666,23.517499923706055,23.282499313354492,23.3799991607666,152892000
2014-07-02,20.575366973876953,23.3700008392334,23.514999389648438,23.272499084472656,23.467500686645508,113860000
2014-07-03,20.69642448425293,23.50749969482422,23.524999618530273,23.299999237060547,23.417499542236328,91567200
2014-07-07,21.12342643737793,23.99250030517578,23.997499465942383,23.524999618530273,23.53499984741211,225872000
2014-07-08,20.986961364746094,23.837499618530273,24.200000762939453,23.479999542236328,24.0674991607666,260888000
2014-07-09,20.995763778686523,23.84749984741211,23.987499237060547,23.690000534057617,23.860000610351562,145744000
2014-07-10,20.918724060058594,23.760000228881836,23.887500762939453,23.3799991607666,23.440000534057617,158744000
2014-07-11,20.958356857299805,23.80500030517578,23.97249984741211,23.71500015258789,23.84000015258789,136072000
2014-07-14,21.229074478149414,24.112499237060547,24.22249984741211,23.912500381469727,23.96500015258789,171240000
2014-07-15,20.9803524017334,23.829999923706055,24.212499618530273,23.75749969482422,24.200000762939453,181911600
2014-07-16,20.86149787902832,23.69499969482422,24.274999618530273,23.684999465942383,24.24250030517578,213585200
2014-07-17,20.489519119262695,23.272499084472656,23.81999969482422,23.142499923706055,23.75749969482422,229192000
2014-07-18,20.78446388244629,23.607500076293945,23.684999465942383,23.2549991607666,23.405000686645508,199952000
2014-07-21,20.676618576049805,23.485000610351562,23.75,23.43000030517578,23.747499465942383,156316000
2014-07-22,20.848295211791992,23.68000030517578,23.72249984741211,23.530000686645508,23.670000076293945,220788000
2014-07-23,21.391950607299805,24.297500610351562,24.469999313354492,23.792499542236328,23.854999542236328,371672000
2014-07-24,21.35673713684082,24.25749969482422,24.329999923706055,24.104999542236328,24.260000228881836,182916000
2014-07-25,21.497604370117188,24.417499542236328,24.459999084472656,24.15999984741211,24.212499618530273,173876000
2014-07-28,21.79474449157715,24.7549991607666,24.809999465942383,24.387500762939453,24.454999923706055,221272000
2014-07-29,21.65387535095215,24.594999313354492,24.860000610351562,24.5625,24.832500457763672,172572000
2014-07-30,21.60325050354004,24.537500381469727,24.674999237060547,24.417499542236328,24.610000610351562,132040000
2014-07-31,21.0419864654541,23.899999618530273,24.362499237060547,23.832500457763672,24.290000915527344,227372000
2014-08-01,21.15863800048828,24.032499313354492,24.155000686645508,23.702499389648438,23.725000381469727,194044000
2014-08-04,21.039777755737305,23.897499084472656,24.145000457763672,23.792499542236328,24.092500686645508,159832000
2014-08-05,20.93633270263672,23.780000686645508,23.920000076293945,23.59000015258789,23.84000015258789,223732000
2014-08-06,20.901119232177734,23.739999771118164,23.8700008392334,23.677499771118164,23.6875,154232000
2014-08-07,20.898902893066406,23.6200008392334,23.987499237060547,23.524999618530273,23.732500076293945,186844000
2014-08-08,20.956417083740234,23.684999465942383,23.704999923706055,23.31999969482422,23.565000534057617,167460000
2014-08-11,21.232913970947266,23.997499465942383,24.020000457763672,23.709999084472656,23.8174991607666,146340000
2014-08-12,21.228496551513672,23.99250030517578,24.219999313354492,23.90250015258789,24.010000228881836,135180000
2014-08-13,21.50941276550293,24.309999465942383,24.309999465942383,24.010000228881836,24.037500381469727,127664000
2014-08-14,21.566926956176758,24.375,24.392499923706055,24.200000762939453,24.332500457763672,112464000
2014-08-15,21.6731014251709,24.4950008392334,24.547500610351562,24.21500015258789,24.475000381469727,195804000
2014-08-18,21.93412208557129,24.790000915527344,24.842500686645508,24.4950008392334,24.622499465942383,190288000
2014-08-19,22.237159729003906,25.13249969482422,25.170000076293945,24.829999923706055,24.852500915527344,277596000
2014-08-20,22.246013641357422,25.142499923706055,25.272499084472656,24.987499237060547,25.110000610351562,210796000
2014-08-21,22.24822235107422,25.145000457763672,25.235000610351562,25.02750015258789,25.142499923706055,133912000
2014-08-22,22.411911010742188,25.329999923706055,25.36750030517578,25.047500610351562,25.072500228881836,176736000
2014-08-25,22.4605712890625,25.385000228881836,25.542499542236328,25.31999969482422,25.447500228881836,161080000
2014-08-26,22.31679916381836,25.22249984741211,25.375,25.21500015258789,25.354999542236328,132608000
2014-08-27,22.591081619262695,25.532499313354492,25.642499923706055,25.174999237060547,25.2549991607666,209476000
2014-08-28,22.617624282836914,25.5625,25.69499969482422,25.389999389648438,25.397499084472656,273840000
2014-08-29,22.67292594909668,25.625,25.725000381469727,25.549999237060547,25.71500015258789,178380000
2014-09-02,22.84988784790039,25.825000762939453,25.934999465942383,25.68000030517578,25.764999389648438,214256000
2014-09-03,21.885454177856445,24.735000610351562,25.799999237060547,24.645000457763672,25.774999618530273,501684000
2014-09-04,21.704082489013672,24.530000686645508,25.022499084472656,24.447500228881836,24.712499618530273,342872000
2014-09-05,21.892086029052734,24.74250030517578,24.84749984741211,24.577499389648438,24.700000762939453,233828000
2014-09-08,21.757158279418945,24.59000015258789,24.827499389648438,24.512500762939453,24.825000762939453,185426800
2014-09-09,21.675321578979492,24.497499465942383,25.770000457763672,24.03499984741211,24.770000457763672,759385200
2014-09-10,22.341127395629883,25.25,25.27750015258789,24.440000534057617,24.502500534057617,403478400
2014-09-11,22.436241149902344,25.357500076293945,25.360000610351562,24.905000686645508,25.102500915527344,249412400
2014-09-12,22.48711585998535,25.415000915527344,25.547500610351562,25.270000457763672,25.302499771118164,250504400
2014-09-15,22.480484008789062,25.407499313354492,25.762500762939453,25.360000610351562,25.702499389648438,245266000
2014-09-16,22.310163497924805,25.21500015258789,25.315000534057617,24.72249984741211,24.950000762939453,267632400
2014-09-17,22.46942138671875,25.395000457763672,25.450000762939453,25.147499084472656,25.3174991607666,243706000
2014-09-18,22.51587677001953,25.447500228881836,25.587499618530273,25.389999389648438,25.482500076293945,149197600
2014-09-19,22.33228302001953,25.239999771118164,25.587499618530273,25.125,25.572500228881836,283609600
2014-09-22,22.35439682006836,25.264999389648438,25.53499984741211,25.145000457763672,25.450000762939453,211153600
2014-09-23,22.703887939453125,25.65999984741211,25.735000610351562,25.135000228881836,25.149999618530273,253608800
2014-09-24,22.507030487060547,25.4375,25.712499618530273,25.299999237060547,25.540000915527344,240687200
2014-09-25,21.648765563964844,24.467500686645508,25.177499771118164,24.43000030517578,25.127500534057617,400368000
2014-09-26,22.28582763671875,25.1875,25.1875,24.600000381469727,24.63249969482422,249482000
2014-09-29,22.144254684448242,25.02750015258789,25.110000610351562,24.657499313354492,24.662500381469727,199065200
2014-09-30,22.28582763671875,25.1875,25.385000228881836,25.13249969482422,25.202499389648438,221056400
2014-10-01,21.938539505004883,24.795000076293945,25.172500610351562,24.674999237060547,25.147499084472656,205965200
2014-10-02,22.09780502319336,24.975000381469727,25.05500030517578,24.510000228881836,24.8174991607666,191031200
2014-10-03,22.03587532043457,24.905000686645508,25.052499771118164,24.760000228881836,24.860000610351562,173878400
2014-10-06,22.03587532043457,24.905000686645508,25.162500381469727,24.854999542236328,24.987499237060547,148204800
2014-10-07,21.843427658081055,24.6875,25.030000686645508,24.6825008392334,24.857500076293945,168376800
2014-10-08,22.29688835144043,25.200000762939453,25.27750015258789,24.577499389648438,24.690000534057617,229618800
2014-10-09,22.345556259155273,25.2549991607666,25.594999313354492,25.15250015258789,25.385000228881836,309506000
2014-10-10,22.281396865844727,25.1825008392334,25.50749969482422,25.075000762939453,25.172500610351562,265326400
2014-10-13,22.077896118164062,24.952499389648438,25.44499969482422,24.952499389648438,25.332500457763672,214333600
2014-10-14,21.843427658081055,24.6875,25.1299991607666,24.642499923706055,25.09749984741211,254754400
2014-10-15,21.57577133178711,24.385000228881836,24.787500381469727,23.795000076293945,24.49250030517578,403734400
2014-10-16,21.292644500732422,24.065000534057617,24.43000030517578,23.852500915527344,23.887500762939453,288618000
2014-10-17,21.60453224182129,24.417499542236328,24.75,24.202499389648438,24.375,272718800
2014-10-20,22.066843032836914,24.940000534057617,24.989999771118164,24.55500030517578,24.579999923706055,310069200
2014-10-21,22.66629409790039,25.61750030517578,25.7549991607666,25.3174991607666,25.7549991607666,378495600
2014-10-22,22.781312942504883,25.747499465942383,26.02750015258789,25.649999618530273,25.709999084472656,273052400
2014-10-23,23.18832015991211,26.207500457763672,26.262500762939453,25.907499313354492,26.020000457763672,284298800
2014-10-24,23.27458381652832,26.30500030517578,26.372499465942383,26.13249969482422,26.295000076293945,188215600
2014-10-27,23.25025749206543,26.27750015258789,26.3700008392334,26.174999237060547,26.212499618530273,136750800
2014-10-28,23.610811233520508,26.684999465942383,26.684999465942383,26.337499618530273,26.350000381469727,192243600
2014-10-29,23.74352264404297,26.834999084472656,26.842500686645508,26.59000015258789,26.662500381469727,210751600
2014-10-30,23.663894653320312,26.7450008392334,26.837499618530273,26.475000381469727,26.739999771118164,162619200
2014-10-31,23.889522552490234,27.0,27.010000228881836,26.802499771118164,27.002500534057617,178557200
2014-11-03,24.199199676513672,27.350000381469727,27.575000762939453,27.002500534057617,27.05500030517578,209130400
2014-11-04,24.022241592407227,27.149999618530273,27.372499465942383,26.93000030517578,27.34000015258789,166297600
2014-11-05,24.079753875732422,27.21500015258789,27.325000762939453,27.032499313354492,27.274999618530273,149743600
2014-11-06,24.148622512817383,27.174999237060547,27.197500228881836,26.950000762939453,27.149999618530273,139874000
2014-11-07,24.217485427856445,27.252500534057617,27.329999923706055,27.137500762939453,27.1875,134766000
2014-11-10,24.177499771118164,27.207500457763672,27.332500457763672,27.167499542236328,27.2549991607666,108782000
2014-11-11,24.37078094482422,27.424999237060547,27.4375,27.100000381469727,27.174999237060547,109769200
2014-11-12,24.715126037597656,27.8125,27.857500076293945,27.342500686645508,27.344999313354492,187769600
2014-11-13,25.063913345336914,28.204999923706055,28.362499237060547,27.899999618530273,27.950000762939453,238091600
2014-11-14,25.366044998168945,28.545000076293945,28.547500610351562,27.802499771118164,28.287500381469727,176254400
2014-11-17,25.32383918762207,28.497499465942383,29.31999969482422,28.325000762939453,28.5674991607666,186986800
2014-11-18,25.65262794494629,28.86750030517578,28.922500610351562,28.47249984741211,28.485000610351562,176896000
2014-11-19,25.47490882873535,28.667499542236328,28.934999465942383,28.450000762939453,28.860000610351562,167476800
2014-11-20,25.839248657226562,29.077499389648438,29.21500015258789,28.712499618530273,28.727500915527344,173582000
2014-11-21,25.874784469604492,29.11750030517578,29.392499923706055,29.00749969482422,29.377500534057617,228717200
2014-11-24,26.354660034179688,29.657499313354492,29.6924991607666,29.155000686645508,29.212499618530273,189803200
2014-11-25,26.12583351135254,29.399999618530273,29.9375,29.362499237060547,29.767499923706055,275361600
2014-11-26,26.436845779418945,29.75,29.774999618530273,29.457500457763672,29.485000610351562,163073200
2014-11-28,26.421300888061523,29.732500076293945,29.850000381469727,29.512500762939453,29.8174991607666,99257600
2014-12-01,25.563772201538086,28.767499923706055,29.8125,27.8174991607666,29.702499389648438,335256000
2014-12-02,25.46601676940918,28.657499313354492,28.9375,28.1875,28.375,237395600
2014-12-03,25.754825592041016,28.982500076293945,29.087499618530273,28.77750015258789,28.9375,172253600
2014-12-04,25.65707778930664,28.872499465942383,29.299999237060547,28.822500228881836,28.9424991607666,168178000
2014-12-05,25.548213958740234,28.75,29.020000457763672,28.65999984741211,28.997499465942383,153275600
2014-12-08,24.970609664916992,28.100000381469727,28.662500381469727,27.905000686645508,28.524999618530273,230659600
2014-12-09,25.352718353271484,28.530000686645508,28.575000762939453,27.337499618530273,27.547500610351562,240832000
2014-12-10,24.870634078979492,27.987499237060547,28.712499618530273,27.885000228881836,28.602500915527344,178261200
2014-12-11,24.797325134277344,27.905000686645508,28.450000762939453,27.834999084472656,28.065000534057617,165606800
2014-12-12,24.377445220947266,27.4325008392334,27.967500686645508,27.395000457763672,27.614999771118164,224112400
2014-12-15,24.044206619262695,27.0575008392334,27.899999618530273,26.587499618530273,27.674999237060547,268872400
2014-12-16,23.715408325195312,26.6875,27.540000915527344,26.565000534057617,26.592500686645508,243162800
2014-12-17,24.306360244750977,27.352500915527344,27.459999084472656,26.704999923706055,26.780000686645508,213647200
2014-12-18,25.02614974975586,28.162500381469727,28.162500381469727,27.665000915527344,27.967500686645508,236024800
2014-12-19,24.832870483398438,27.94499969482422,28.309999465942383,27.915000915527344,28.065000534057617,353719200
2014-12-22,25.0905818939209,28.235000610351562,28.372499465942383,27.99250030517578,28.040000915527344,180670000
2014-12-23,25.0017147064209,28.135000228881836,28.332500457763672,28.114999771118164,28.3075008392334,104113600
2014-12-24,24.883970260620117,28.002500534057617,28.177499771118164,28.002500534057617,28.145000457763672,57918400
2014-12-26,25.32383918762207,28.497499465942383,28.6299991607666,28.002500534057617,28.024999618530273,134884000
2014-12-29,25.306058883666992,28.477500915527344,28.6924991607666,28.424999237060547,28.447500228881836,110395600
2014-12-30,24.997270584106445,28.1299991607666,28.479999542236328,28.02750015258789,28.40999984741211,119526000
2014-12-31,24.5218505859375,27.594999313354492,28.282499313354492,27.552499771118164,28.204999923706055,165613600
2015-01-02,24.2885799407959,27.332500457763672,27.860000610351562,26.837499618530273,27.84749984741211,212818400
2015-01-05,23.60433006286621,26.5625,27.162500381469727,26.352500915527344,27.072500228881836,257142000
2015-01-06,23.606555938720703,26.565000534057617,26.857500076293945,26.157499313354492,26.635000228881836,263188400
2015-01-07,23.93756675720215,26.9375,27.049999237060547,26.674999237060547,26.799999237060547,160423600
2015-01-08,24.857311248779297,27.97249984741211,28.037500381469727,27.174999237060547,27.3075008392334,237458000
2015-01-09,24.883970260620117,28.002500534057617,28.3125,27.552499771118164,28.167499542236328,214798000
2015-01-12,24.27080726623535,27.3125,28.157499313354492,27.200000762939453,28.149999618530273,198603200
2015-01-13,24.486295700073242,27.55500030517578,28.200000762939453,27.227500915527344,27.857500076293945,268367600
2015-01-14,24.392995834350586,27.450000762939453,27.622499465942383,27.125,27.260000228881836,195826400
2015-01-15,23.73096466064453,26.704999923706055,27.514999389648438,26.665000915527344,27.5,240056000
2015-01-16,23.54656982421875,26.497499465942383,26.895000457763672,26.299999237060547,26.75749969482422,314053200
2015-01-20,24.153066635131836,27.18000030517578,27.24250030517578,26.625,26.959999084472656,199599600
2015-01-21,24.33746337890625,27.387500762939453,27.764999389648438,27.0674991607666,27.237499237060547,194303600
2015-01-22,24.970609664916992,28.100000381469727,28.11750030517578,27.43000030517578,27.565000534057617,215185600
2015-01-23,25.099458694458008,28.2450008392334,28.4375,27.88249969482422,28.075000762939453,185859200
2015-01-26,25.12611961364746,28.274999618530273,28.59000015258789,28.200000762939453,28.434999465942383,222460000
2015-01-27,24.24637222290039,27.28499984741211,28.1200008392334,27.25749969482422,28.104999542236328,382274800
2015-01-28,25.61707878112793,28.827499389648438,29.530000686645508,28.827499389648438,29.407499313354492,585908400
2015-01-29,26.414636611938477,29.725000381469727,29.797500610351562,28.889999389648438,29.079999923706055,337745600
2015-01-30,26.028078079223633,29.290000915527344,30.0,29.212499618530273,29.600000381469727,334982000
2015-02-02,26.354660034179688,29.657499313354492,29.792499542236328,29.020000457763672,29.512500762939453,250956400
2015-02-03,26.35909652709961,29.662500381469727,29.772499084472656,29.40250015258789,29.625,207662800
2015-02-04,26.561260223388672,29.889999389648438,30.127500534057617,29.577499389648438,29.625,280598800
2015-02-05,26.75084686279297,29.985000610351562,30.0575008392334,29.8125,30.0049991607666,168984800
2015-02-06,26.525571823120117,29.732500076293945,30.0625,29.612499237060547,30.0049991607666,174826400
