Price,Adj Close,Close,High,Low,Open,Volume
Ticker,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ
Date,,,,,,
2014-02-28,67.3839111328125,92.12000274658203,92.63999938964844,91.05999755859375,91.41999816894531,9643700
2014-03-03,66.97425842285156,91.55999755859375,91.9800033569336,90.83000183105469,91.12999725341797,7506700
2014-03-04,68.27629089355469,93.33999633789062,93.45999908447266,92.25,92.47000122070312,8796300
2014-03-05,67.72769165039062,92.58999633789062,93.30000305175781,92.37999725341797,93.2699966430664,6842500
2014-03-06,67.94713592529297,92.88999938964844,93.6500015258789,92.81999969482422,93.19000244140625,7718300
2014-03-07,68.26168823242188,93.31999969482422,93.4800033569336,92.69000244140625,93.37000274658203,6792000
2014-03-10,68.35676574707031,93.44999694824219,93.48999786376953,92.79000091552734,93.16999816894531,4878200
2014-03-11,68.3860092163086,93.48999786376953,93.75,93.08999633789062,93.70999908447266,5837200
2014-03-12,68.46650695800781,93.5999984741211,93.62000274658203,92.6500015258789,92.81999969482422,6154900
2014-03-13,68.027587890625,93.0,94.19999694824219,92.9800033569336,93.8499984741211,7659400
2014-03-14,67.88862609863281,92.80999755859375,93.44000244140625,92.45999908447266,92.87999725341797,7337800
2014-03-17,68.70789337158203,93.93000030517578,94.18000030517578,93.18000030517578,93.26000213623047,5872600
2014-03-18,68.7152099609375,93.94000244140625,94.23999786376953,93.4800033569336,93.9000015258789,5891900
2014-03-19,68.45919036865234,93.58999633789062,94.36000061035156,92.91999816894531,93.88999938964844,5937600
2014-03-20,68.84685516357422,94.12000274658203,94.19000244140625,92.95999908447266,93.5199966430664,5727400
2014-03-21,70.17084503173828,95.93000030517578,95.93000030517578,93.87999725341797,94.7699966430664,23988800
2014-03-24,69.63684844970703,95.19999694824219,95.43000030517578,94.54000091552734,95.30000305175781,13944100
2014-03-25,71.23146057128906,97.37999725341797,97.69999694824219,95.69999694824219,95.69999694824219,14167300
2014-03-26,70.9900894165039,97.05000305175781,98.47000122070312,97.05000305175781,97.51000213623047,11215100
2014-03-27,71.15834045410156,97.27999877929688,97.69999694824219,96.26000213623047,97.08000183105469,8694600
2014-03-28,71.275390625,97.44000244140625,98.22000122070312,96.95999908447266,97.51000213623047,8816000
2014-03-31,71.85323333740234,98.2300033569336,98.5999984741211,97.61000061035156,98.0,7545700
2014-04-01,71.64111328125,97.94000244140625,98.68000030517578,97.37000274658203,98.30999755859375,7068500
2014-04-02,71.85323333740234,98.2300033569336,98.38999938964844,97.37000274658203,98.01000213623047,7995600
2014-04-03,71.87516784667969,98.26000213623047,98.33999633789062,97.52999877929688,97.97000122070312,5471200
2014-04-04,71.9922103881836,98.41999816894531,99.37999725341797,98.31999969482422,98.62000274658203,10309700
2014-04-07,71.60453796386719,97.88999938964844,99.36000061035156,97.83000183105469,98.38999938964844,11409200
2014-04-08,71.72887420654297,98.05999755859375,98.7300033569336,97.5,98.02999877929688,9601800
2014-04-09,72.37992858886719,98.94999694824219,99.0,97.77999877929688,98.41999816894531,8921300
2014-04-10,70.6170425415039,96.54000091552734,98.93000030517578,96.5199966430664,98.86000061035156,9667800
2014-04-11,70.85842895507812,96.87000274658203,97.19999694824219,96.05000305175781,96.19999694824219,8710700
2014-04-14,71.05593872070312,97.13999938964844,97.36000061035156,96.25,97.27999877929688,8617200
2014-04-15,72.56278228759766,99.19999694824219,99.20999908447266,98.05000305175781,98.44999694824219,13999100
2014-04-16,72.23361206054688,98.75,99.70999908447266,98.06999969482422,99.56999969482422,11308000
2014-04-17,72.38723754882812,98.95999908447266,99.6500015258789,98.69000244140625,98.69000244140625,9153500
2014-04-21,73.14796447753906,100.0,100.12999725341797,98.66999816894531,99.01000213623047,7031400
2014-04-22,73.27962493896484,100.18000030517578,100.75,99.73999786376953,100.0,7937900
2014-04-23,73.30889892578125,100.22000122070312,100.55999755859375,99.91999816894531,100.23999786376953,5876000
2014-04-24,73.11870574951172,99.95999908447266,100.37000274658203,99.55000305175781,100.23999786376953,6149900
2014-04-25,72.99435424804688,99.79000091552734,100.26000213623047,99.4000015258789,99.97000122070312,5895900
2014-04-28,74.12816619873047,101.33999633789062,101.5,100.12000274658203,100.55999755859375,8792900
2014-04-29,73.90137481689453,101.02999877929688,101.9800033569336,100.95999908447266,101.62999725341797,7811200
2014-04-30,74.09156799316406,101.29000091552734,101.66999816894531,100.69999694824219,100.83999633789062,8513600
2014-05-01,73.53564453125,100.52999877929688,101.02999877929688,99.93000030517578,100.7699966430664,6590500
2014-05-02,72.64324188232422,99.30999755859375,100.37999725341797,98.87999725341797,100.16999816894531,8744200
2014-05-05,73.14796447753906,100.0,100.16999816894531,99.04000091552734,99.29000091552734,5438200
2014-05-06,72.78953552246094,99.51000213623047,100.0199966430664,99.51000213623047,100.0199966430664,5795900
2014-05-07,73.8135986328125,100.91000366210938,101.05000305175781,99.3499984741211,99.8499984741211,8720800
2014-05-08,73.51370239257812,100.5,101.08999633789062,100.36000061035156,100.66999816894531,5667900
2014-05-09,73.8135986328125,100.91000366210938,101.25,100.41000366210938,100.86000061035156,5691700
2014-05-12,73.52831268310547,100.5199966430664,101.23999786376953,100.41999816894531,101.23999786376953,7437300
2014-05-13,73.89405822753906,101.0199966430664,101.48999786376953,100.62999725341797,100.9000015258789,6183200
2014-05-14,73.78433227539062,100.87000274658203,101.0999984741211,100.7699966430664,100.94999694824219,4187200
2014-05-15,73.65269470214844,100.69000244140625,100.83999633789062,100.41000366210938,100.63999938964844,7007600
2014-05-16,73.57221221923828,100.58000183105469,100.88999938964844,100.13999938964844,100.56999969482422,6516900
2014-05-19,73.61611938476562,100.63999938964844,100.93000030517578,100.12999725341797,100.22000122070312,6997200
2014-05-20,73.33085632324219,100.25,100.9800033569336,99.95999908447266,100.80999755859375,5438400
2014-05-21,73.98184204101562,101.13999938964844,101.19999694824219,100.52999877929688,100.5999984741211,5302500
2014-05-22,74.36485290527344,100.95999908447266,101.01000213623047,100.08000183105469,100.58000183105469,5124900
2014-05-23,74.37960815429688,100.9800033569336,101.16000366210938,100.66999816894531,101.04000091552734,5275700
2014-05-27,74.25438690185547,100.80999755859375,101.36000061035156,100.2699966430664,101.0999984741211,4524400
2014-05-28,73.87870788574219,100.30000305175781,100.93000030517578,100.12000274658203,100.66999816894531,4352700
2014-05-29,74.21755981445312,100.76000213623047,100.80000305175781,100.1500015258789,100.55999755859375,3685200
2014-05-30,74.73314666748047,101.45999908447266,101.54000091552734,100.55000305175781,100.69999694824219,5973900
2014-06-02,75.25613403320312,102.16999816894531,102.26000213623047,101.01000213623047,101.54000091552734,5845400
2014-06-03,75.46974182128906,102.45999908447266,102.5999984741211,101.83999633789062,101.91000366210938,6681300
2014-06-04,75.63179016113281,102.68000030517578,102.70999908447266,101.94000244140625,102.2300033569336,5608600
2014-06-05,76.02955627441406,103.22000122070312,103.36000061035156,102.41999816894531,102.77999877929688,4730900
2014-06-06,76.00008392333984,103.18000030517578,103.33000183105469,102.83999633789062,103.25,4624000
2014-06-09,76.02955627441406,103.22000122070312,103.2300033569336,102.68000030517578,103.06999969482422,3748800
2014-06-10,76.67771911621094,104.0999984741211,104.12000274658203,102.7699966430664,103.47000122070312,5792100
2014-06-11,76.10318756103516,103.31999969482422,104.1500015258789,103.12999725341797,103.80999755859375,5960500
2014-06-12,75.52129364013672,102.52999877929688,103.20999908447266,102.51000213623047,103.18000030517578,5930700
2014-06-13,75.52129364013672,102.52999877929688,102.6500015258789,102.16999816894531,102.51000213623047,4301600
2014-06-16,75.4623794555664,102.44999694824219,102.88999938964844,101.83999633789062,102.5199966430664,5645500
2014-06-17,75.079345703125,101.93000030517578,102.19999694824219,101.37999725341797,102.12999725341797,4834600
2014-06-18,75.7275390625,102.80999755859375,102.83000183105469,101.86000061035156,101.91000366210938,5445000
2014-06-19,76.46411895751953,103.80999755859375,103.87000274658203,102.80999755859375,102.93000030517578,5481500
2014-06-20,77.53951263427734,105.2699966430664,105.4800033569336,104.06999969482422,104.37000274658203,12459700
2014-06-23,77.156494140625,104.75,105.12000274658203,104.44000244140625,104.91000366210938,6063200
2014-06-24,77.03864288330078,104.58999633789062,105.2300033569336,104.55000305175781,104.62999725341797,5915000
2014-06-25,77.90046691894531,105.76000213623047,105.87000274658203,104.2300033569336,104.2300033569336,6411100
2014-06-26,77.81939697265625,105.6500015258789,105.97000122070312,105.02999877929688,105.83999633789062,5106900
2014-06-27,77.33329772949219,104.98999786376953,105.58999633789062,104.44999694824219,105.47000122070312,6463000
2014-06-30,77.06072998046875,104.62000274658203,106.0,104.5199966430664,105.62000274658203,6877800
2014-07-01,77.9814682006836,105.87000274658203,106.0,104.98999786376953,105.1500015258789,5129200
2014-07-02,77.97410583496094,105.86000061035156,105.97000122070312,105.30000305175781,105.69999694824219,3764900
2014-07-03,77.65001678466797,105.41999816894531,106.25,105.11000061035156,105.87000274658203,4199100
2014-07-07,78.42340087890625,106.47000122070312,106.73999786376953,105.2699966430664,105.41999816894531,7014900
2014-07-08,77.87096405029297,105.72000122070312,106.25,105.5199966430664,106.20999908447266,6268400
2014-07-09,78.106689453125,106.04000091552734,106.20999908447266,105.72000122070312,106.0,5720900
2014-07-10,77.92989349365234,105.80000305175781,106.0,104.5199966430664,105.08000183105469,4955100
2014-07-11,77.414306640625,105.0999984741211,106.01000213623047,104.86000061035156,105.83999633789062,5461000
2014-07-14,77.62052917480469,105.37999725341797,105.48999786376953,105.11000061035156,105.37999725341797,7784800
2014-07-15,76.07371520996094,103.27999877929688,105.47000122070312,102.7699966430664,105.2300033569336,14219700
2014-07-16,75.29296875,102.22000122070312,103.66999816894531,101.94999694824219,103.52999877929688,11946800
2014-07-17,73.93029022216797,100.37000274658203,102.0999984741211,100.26000213623047,101.9000015258789,11218900
2014-07-18,74.98358154296875,101.80000305175781,101.95999908447266,100.37000274658203,100.66999816894531,8408400
2014-07-21,74.59320831298828,101.2699966430664,101.58000183105469,101.0199966430664,101.44000244140625,6379900
2014-07-22,75.47709655761719,102.47000122070312,102.54000091552734,101.77999877929688,101.91000366210938,6554100
2014-07-23,75.27084350585938,102.19000244140625,102.93000030517578,101.87999725341797,102.80000305175781,4815300
2014-07-24,75.27818298339844,102.19999694824219,102.7300033569336,102.0199966430664,102.33999633789062,5177200
2014-07-25,75.21190643310547,102.11000061035156,102.4000015258789,101.80000305175781,102.2699966430664,3951500
2014-07-28,75.21190643310547,102.11000061035156,102.4000015258789,101.66000366210938,101.88999938964844,4634800
2014-07-29,75.1014404296875,101.95999908447266,102.51000213623047,101.69000244140625,102.44999694824219,6053900
2014-07-30,75.3519058227539,102.30000305175781,102.8499984741211,101.80999755859375,102.2699966430664,5994800
2014-07-31,73.72406005859375,100.08999633789062,101.83999633789062,100.05000305175781,101.7699966430664,9141500
2014-08-01,73.58409118652344,99.9000015258789,100.41000366210938,98.80000305175781,99.76000213623047,8610700
2014-08-04,73.77559661865234,100.16000366210938,100.37999725341797,99.31999969482422,99.98999786376953,6790800
2014-08-05,73.52516174316406,99.81999969482422,100.23999786376953,99.55000305175781,99.83000183105469,6230900
2014-08-06,74.18073272705078,100.70999908447266,100.83000183105469,99.5999984741211,99.66999816894531,7412100
2014-08-07,73.606201171875,99.93000030517578,101.19000244140625,99.58000183105469,101.08999633789062,7417800
2014-08-08,74.45323944091797,101.08000183105469,101.1500015258789,99.7699966430664,100.20999908447266,5618400
2014-08-11,74.51217651367188,101.16000366210938,101.77999877929688,101.01000213623047,101.62000274658203,5703000
2014-08-12,74.12178802490234,100.62999725341797,101.22000122070312,100.30999755859375,101.0,4577700
2014-08-13,74.93940734863281,101.73999786376953,101.94999694824219,101.1500015258789,101.1500015258789,4563700
2014-08-14,75.14566802978516,102.0199966430664,102.05000305175781,101.5,101.88999938964844,5239400
2014-08-15,74.51957702636719,101.16999816894531,102.44000244140625,100.80000305175781,102.20999908447266,6986000
2014-08-18,75.64653015136719,102.69999694824219,102.72000122070312,101.75,101.91999816894531,5979500
2014-08-19,75.83799743652344,102.95999908447266,102.95999908447266,102.0199966430664,102.7300033569336,5670000
2014-08-20,76.02215576171875,103.20999908447266,103.30000305175781,102.69999694824219,102.87000274658203,5183000
2014-08-21,76.7440414428711,104.19000244140625,104.41999816894531,103.33000183105469,103.33000183105469,8357600
2014-08-22,76.45480346679688,103.0999984741211,104.02999877929688,102.97000122070312,103.62999725341797,5076300
2014-08-25,76.55121612548828,103.2300033569336,103.80999755859375,103.08999633789062,103.6500015258789,3678200
2014-08-26,76.70693969726562,103.44000244140625,103.72000122070312,103.16999816894531,103.47000122070312,3512400
2014-08-27,76.5438003540039,103.22000122070312,103.72000122070312,102.91000366210938,103.5999984741211,4786100
2014-08-28,76.34357452392578,102.94999694824219,103.19000244140625,102.70999908447266,102.9000015258789,3482200
2014-08-29,76.92200469970703,103.7300033569336,103.76000213623047,103.01000213623047,103.0999984741211,5287800
2014-09-02,76.6476058959961,103.36000061035156,103.70999908447266,103.0199966430664,103.30000305175781,4644800
2014-09-03,76.9442367553711,103.76000213623047,104.0999984741211,103.54000091552734,103.81999969482422,4725800
2014-09-04,77.00353240966797,103.83999633789062,104.0999984741211,103.76000213623047,103.98999786376953,6147700
2014-09-05,77.4336929321289,104.41999816894531,104.41999816894531,103.33999633789062,103.91999816894531,5744400
2014-09-08,77.15928649902344,104.05000305175781,104.58000183105469,103.83000183105469,104.41999816894531,4900300
2014-09-09,76.9738998413086,103.80000305175781,104.4000015258789,103.55000305175781,104.4000015258789,5999400
2014-09-10,77.85636138916016,104.98999786376953,105.33999633789062,103.95999908447266,104.19000244140625,7402200
2014-09-11,77.53006744384766,104.55000305175781,104.88999938964844,104.0999984741211,104.77999877929688,4834100
2014-09-12,77.55231475830078,104.58000183105469,104.80999755859375,103.95999908447266,104.54000091552734,5929200
2014-09-15,77.65613555908203,104.72000122070312,104.91000366210938,104.3499984741211,104.58999633789062,4525500
2014-09-16,78.51634979248047,105.87999725341797,105.94000244140625,104.30000305175781,104.48999786376953,6081400
2014-09-17,78.7462387084961,106.19000244140625,106.62999725341797,105.80000305175781,105.87999725341797,6627800
2014-09-18,79.60641479492188,107.3499984741211,107.41000366210938,106.02999877929688,106.18000030517578,6628700
2014-09-19,80.08102416992188,107.98999786376953,108.37000274658203,107.62000274658203,107.88999938964844,13033400
2014-09-22,79.99944305419922,107.87999725341797,108.25,107.77999877929688,108.0,5788300
2014-09-23,79.68799591064453,107.45999908447266,108.0999984741211,107.19000244140625,107.7699966430664,8108100
2014-09-24,80.56305694580078,108.63999938964844,108.7699966430664,107.33999633789062,107.69999694824219,5890900
2014-09-25,79.42107391357422,107.0999984741211,108.55000305175781,107.06999969482422,108.52999877929688,5688200
2014-09-26,79.42107391357422,107.0999984741211,107.48999786376953,106.19999694824219,107.41000366210938,4467500
2014-09-29,79.00577545166016,106.54000091552734,106.6500015258789,106.04000091552734,106.37999725341797,6581600
2014-09-30,79.04285430908203,106.58999633789062,107.20999908447266,106.44999694824219,106.5,6822500
2014-10-01,77.34468841552734,104.30000305175781,106.27999877929688,103.94999694824219,105.9800033569336,12263700
2014-10-02,77.01097869873047,103.8499984741211,104.54000091552734,103.25,104.05999755859375,7566100
2014-10-03,77.96017456054688,105.12999725341797,105.19000244140625,104.12999725341797,104.2300033569336,6856100
2014-10-06,77.75997924804688,104.86000061035156,106.0,104.37000274658203,105.68000030517578,5015100
2014-10-07,75.92831420898438,102.38999938964844,104.45999908447266,102.33999633789062,104.45999908447266,8407800
2014-10-08,77.79703521728516,104.91000366210938,105.02999877929688,102.04000091552734,102.43000030517578,8337000
2014-10-09,75.69842529296875,102.08000183105469,104.86000061035156,101.79000091552734,104.62999725341797,10675900
2014-10-10,75.06807708740234,101.2300033569336,102.52999877929688,101.2300033569336,102.3499984741211,9984100
2014-10-13,73.50338745117188,99.12000274658203,101.45999908447266,99.0199966430664,101.45999908447266,10334600
2014-10-14,71.93871307373047,97.01000213623047,100.9000015258789,95.33999633789062,100.52999877929688,20807400
2014-10-15,72.82856750488281,98.20999908447266,98.72000122070312,95.0999984741211,96.05000305175781,21905900
2014-10-16,71.76811981201172,96.77999877929688,98.0,96.5,96.97000122070312,14575300
2014-10-17,73.19194030761719,98.69999694824219,99.1500015258789,97.30999755859375,97.54000091552734,12272900
2014-10-20,73.56273651123047,99.19999694824219,99.19999694824219,98.31999969482422,98.83000183105469,7988900
2014-10-21,74.42293548583984,100.36000061035156,100.37999725341797,99.33999633789062,99.83000183105469,7287300
2014-10-22,75.06067657470703,101.22000122070312,101.79000091552734,100.5199966430664,101.0999984741211,9360100
2014-10-23,76.10626983642578,102.62999725341797,102.9800033569336,101.94000244140625,102.26000213623047,7570400
2014-10-24,76.47706604003906,103.12999725341797,103.29000091552734,102.20999908447266,102.94999694824219,5973100
2014-10-27,77.17410278320312,104.06999969482422,104.23999786376953,103.04000091552734,103.06999969482422,7043900
2014-10-28,77.70803833007812,104.79000091552734,104.80000305175781,103.55999755859375,104.55000305175781,10347800
2014-10-29,78.27904510498047,105.55999755859375,105.55999755859375,104.86000061035156,105.0,8188300
2014-10-30,79.37654876708984,107.04000091552734,107.05000305175781,104.91000366210938,105.16999816894531,9068300
2014-10-31,79.9253158569336,107.77999877929688,108.18000030517578,107.26000213623047,107.94000244140625,10800100
2014-11-03,79.68799591064453,107.45999908447266,108.12000274658203,106.75,107.83000183105469,7082600
2014-11-04,80.54823303222656,108.62000274658203,108.7300033569336,107.33999633789062,107.88999938964844,9349000
2014-11-05,80.69654083251953,108.81999969482422,109.26000213623047,107.94999694824219,109.05000305175781,6966800
2014-11-06,80.8374252319336,109.01000213623047,109.31999969482422,108.55000305175781,108.93000030517578,6200300
2014-11-07,80.23676300048828,108.19999694824219,109.02999877929688,107.91999816894531,109.0,6652600
2014-11-10,80.69654083251953,108.81999969482422,108.91999816894531,107.19999694824219,108.06999969482422,7573300
2014-11-11,80.76327514648438,108.91000366210938,109.4000015258789,108.55000305175781,108.87999725341797,6221100
2014-11-12,80.6446533203125,108.75,109.0,108.38999938964844,108.66999816894531,4895900
2014-11-13,80.88190460205078,109.06999969482422,109.48999786376953,108.5,109.05000305175781,4860000
2014-11-14,80.20710754394531,108.16000366210938,109.05999755859375,108.01000213623047,108.91999816894531,5650700
2014-11-17,80.31092071533203,108.30000305175781,108.69000244140625,107.61000061035156,108.0,5233000
2014-11-18,80.70393371582031,108.83000183105469,109.05999755859375,107.72000122070312,108.12999725341797,5407200
2014-11-19,80.65203857421875,108.76000213623047,108.80999755859375,108.0999984741211,108.44999694824219,5217800
2014-11-20,80.22191619873047,108.18000030517578,108.56999969482422,107.69000244140625,108.55000305175781,8090700
2014-11-21,80.50554656982422,107.86000061035156,108.7300033569336,107.62000274658203,108.7300033569336,8417400
2014-11-24,79.77409362792969,106.87999725341797,108.2300033569336,106.63999938964844,107.91999816894531,9098000
2014-11-25,79.63973236083984,106.69999694824219,107.19000244140625,106.69999694824219,106.9800033569336,7367900
2014-11-26,80.0204086303711,107.20999908447266,107.25,106.5999984741211,106.7699966430664,5503700
2014-11-28,80.796630859375,108.25,108.81999969482422,107.33000183105469,107.61000061035156,5881200
2014-12-01,80.6324234008789,108.02999877929688,108.80999755859375,107.3499984741211,107.88999938964844,5638800
2014-12-02,80.99071502685547,108.51000213623047,108.52999877929688,107.5,107.97000122070312,6184400
2014-12-03,80.40107727050781,107.72000122070312,108.98999786376953,107.6500015258789,108.54000091552734,8957400
2014-12-04,80.2816390991211,107.55999755859375,108.30000305175781,107.37999725341797,108.08999633789062,6697600
2014-12-05,80.99071502685547,108.51000213623047,108.73999786376953,107.22000122070312,107.52999877929688,6449700
2014-12-08,80.99817657470703,108.5199966430664,108.87999725341797,108.13999938964844,108.41999816894531,6499300
2014-12-09,80.64736938476562,108.05000305175781,108.47000122070312,106.88999938964844,108.22000122070312,7214300
2014-12-10,79.2964096069336,106.23999786376953,107.95999908447266,106.1500015258789,107.61000061035156,9416400
2014-12-11,79.65467071533203,106.72000122070312,107.30999755859375,105.36000061035156,105.8499984741211,7114600
2014-12-12,77.94544219970703,104.43000030517578,106.87000274658203,104.38999938964844,106.6500015258789,8325500
2014-12-15,77.59464263916016,103.95999908447266,105.05999755859375,103.62999725341797,104.7699966430664,12110600
2014-12-16,76.69896697998047,102.76000213623047,105.20999908447266,102.5,103.4800033569336,10209200
2014-12-17,77.67672729492188,104.06999969482422,104.48999786376953,102.69999694824219,103.2699966430664,10207600
2014-12-18,79.72184753417969,106.80999755859375,106.81999969482422,104.73999786376953,105.62000274658203,11756800
2014-12-19,78.78141021728516,105.55000305175781,107.38999938964844,105.5,106.62999725341797,19154400
2014-12-22,79.66960906982422,106.73999786376953,106.83000183105469,105.66999816894531,105.69000244140625,8124500
2014-12-23,77.8334732055664,104.27999877929688,106.91000366210938,103.91999816894531,106.66000366210938,10171700
2014-12-24,78.06484985351562,104.58999633789062,105.33000183105469,104.37999725341797,104.37999725341797,3415100
2014-12-26,78.41568756103516,105.05999755859375,105.69000244140625,104.69000244140625,105.06999969482422,2951000
2014-12-29,78.61720275878906,105.33000183105469,105.69000244140625,104.61000061035156,104.63999938964844,4273400
2014-12-30,78.63958740234375,105.36000061035156,105.80000305175781,105.05999755859375,105.41999816894531,4371700
2014-12-31,78.04991149902344,104.56999969482422,106.11000061035156,104.54000091552734,105.61000061035156,6202100
2015-01-02,78.01261138916016,104.5199966430664,105.55000305175781,104.12999725341797,105.05000305175781,5753600
2015-01-05,77.46775817871094,103.79000091552734,104.7300033569336,103.68000030517578,104.4800033569336,8079300
2015-01-06,77.08711242675781,103.27999877929688,104.98999786376953,102.94000244140625,104.33999633789062,7428000
2015-01-07,78.78885650634766,105.55999755859375,105.83000183105469,103.80999755859375,103.91000366210938,7931700
2015-01-08,79.40837860107422,106.38999938964844,106.48999786376953,105.75,106.05999755859375,9916000
2015-01-09,78.32612609863281,104.94000244140625,106.5,104.75,106.5,7364800
2015-01-12,78.05740356445312,104.58000183105469,105.81999969482422,104.30000305175781,105.16999816894531,6839000
2015-01-13,78.19175720214844,104.76000213623047,106.33000183105469,104.23999786376953,105.44000244140625,10151100
2015-01-14,77.6244888305664,104.0,104.43000030517578,103.51000213623047,103.86000061035156,8887700
2015-01-15,76.49744415283203,102.48999786376953,103.93000030517578,101.94999694824219,102.97000122070312,10834800
2015-01-16,77.65437316894531,104.04000091552734,104.62000274658203,102.0,102.05999755859375,14092300
2015-01-20,75.601806640625,101.29000091552734,102.05000305175781,100.26000213623047,101.55000305175781,20460000
2015-01-21,76.05709075927734,101.9000015258789,102.0999984741211,100.4000015258789,100.55999755859375,11702900
2015-01-22,77.44534301757812,103.76000213623047,103.83000183105469,101.56999969482422,102.38999938964844,9036600
2015-01-23,76.28097534179688,102.19999694824219,102.97000122070312,101.94000244140625,102.94000244140625,10126000
2015-01-26,76.32575988769531,102.26000213623047,102.44999694824219,101.20999908447266,101.80000305175781,8962800
2015-01-27,76.19889068603516,102.08999633789062,102.7699966430664,100.93000030517578,101.83000183105469,10160500
2015-01-28,75.74359130859375,101.4800033569336,102.93000030517578,101.44000244140625,102.4800033569336,9053200
2015-01-29,76.41532897949219,102.37999725341797,102.45999908447266,100.66999816894531,101.51000213623047,7569300
2015-01-30,74.74344635009766,100.13999938964844,102.0,100.08999633789062,101.58000183105469,10676300
2015-02-02,75.2584457397461,100.83000183105469,100.8499984741211,99.37999725341797,100.48999786376953,8990700
2015-02-03,76.47505950927734,102.45999908447266,102.55999755859375,101.12000274658203,101.4000015258789,10005200
2015-02-04,75.6540298461914,101.36000061035156,102.44999694824219,101.0199966430664,102.12000274658203,9514100
2015-02-05,76.47505950927734,102.45999908447266,102.55999755859375,101.45999908447266,101.56999969482422,6642200
2015-02-06,75.45997619628906,101.0999984741211,102.44999694824219,100.83000183105469,102.11000061035156,9215700
